timestamp,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,ammonia,methane,us_aqi
2025-07-27 04:00:00+00:00,67.3,24.3,273.0,443.0,10.2,12.9,65.0,0.93,72.0,1.7,2.75,,1338.0,77
2025-07-27 05:00:00+00:00,65.9,23.8,238.0,442.0,7.9,13.6,72.0,0.92,75.0,2.45,5.05,,1336.0,76
2025-07-27 06:00:00+00:00,68.2,24.2,212.0,442.0,6.0,13.9,78.0,0.89,77.0,4.3,7.35,,1335.0,76
2025-07-27 07:00:00+00:00,68.0,24.3,206.0,442.0,4.8,13.3,82.0,0.86,78.0,5.8,8.85,,1334.0,77
2025-07-27 08:00:00+00:00,68.0,24.6,209.0,442.0,3.8,12.1,85.0,0.84,78.0,6.35,8.95,,1333.0,77
2025-07-27 09:00:00+00:00,69.2,24.8,217.0,442.0,3.7,11.3,85.0,0.86,78.0,5.0,7.5,,1333.0,78
2025-07-27 10:00:00+00:00,66.6,24.3,233.0,442.0,4.8,11.3,80.0,0.85,76.0,2.95,5.25,,1334.0,77
2025-07-27 11:00:00+00:00,65.7,23.8,254.0,442.0,6.6,11.6,72.0,0.83,74.0,1.7,2.95,,1335.0,76
2025-07-27 12:00:00+00:00,69.6,26.5,268.0,442.0,7.1,12.9,72.0,0.87,74.0,0.9,1.2,,1337.0,81
2025-07-27 13:00:00+00:00,71.7,26.9,270.0,442.0,9.2,13.0,66.0,0.81,73.0,0.15,0.3,,1338.0,82
2025-07-27 14:00:00+00:00,78.0,29.3,265.0,443.0,12.2,13.1,58.0,0.79,72.0,0.0,0.0,,1339.0,87
2025-07-27 15:00:00+00:00,68.5,27.2,258.0,443.0,14.6,13.1,52.0,0.79,70.0,0.0,0.0,,1341.0,83
2025-07-27 16:00:00+00:00,63.6,26.8,253.0,443.0,16.1,12.9,48.0,0.8,66.0,0.0,0.0,,1343.0,82
2025-07-27 17:00:00+00:00,63.8,27.4,245.0,444.0,17.1,12.5,46.0,0.79,61.0,0.0,0.0,,1346.0,83
2025-07-27 18:00:00+00:00,61.0,26.1,232.0,444.0,16.8,11.9,46.0,0.77,59.0,0.0,0.0,,1348.0,80
2025-07-27 19:00:00+00:00,58.8,24.3,207.0,444.0,14.5,11.0,48.0,0.8,61.0,0.0,0.0,,1351.0,77
2025-07-27 20:00:00+00:00,56.6,22.8,176.0,443.0,11.1,9.9,52.0,0.82,65.0,0.0,0.0,,1354.0,74
2025-07-27 21:00:00+00:00,64.5,24.3,152.0,443.0,8.3,9.0,55.0,0.84,68.0,0.0,0.0,,1355.0,77
2025-07-27 22:00:00+00:00,58.1,21.5,136.0,443.0,6.6,8.4,57.0,0.86,68.0,0.0,0.0,,1354.0,71
2025-07-27 23:00:00+00:00,56.8,20.2,128.0,442.0,5.6,7.9,58.0,0.88,66.0,0.0,0.0,,1351.0,68
2025-07-28 00:00:00+00:00,52.5,18.6,137.0,442.0,5.6,7.7,58.0,1.0,58.0,0.0,0.0,,1348.0,65
2025-07-28 01:00:00+00:00,68.0,21.3,180.0,442.0,6.9,8.3,57.0,0.99,66.0,0.0,0.0,,1344.0,70
2025-07-28 02:00:00+00:00,70.8,19.8,241.0,443.0,8.7,9.2,57.0,0.94,76.0,0.15,0.25,,1340.0,67
2025-07-28 03:00:00+00:00,68.0,20.0,277.0,443.0,9.5,10.0,58.0,0.88,85.0,0.8,1.1,,1337.0,68
2025-07-28 04:00:00+00:00,70.5,20.4,264.0,443.0,8.3,10.6,63.0,0.83,91.0,2.4,2.8,,1334.0,68
2025-07-28 05:00:00+00:00,75.0,21.9,226.0,442.0,6.1,11.2,70.0,0.82,94.0,3.7,5.2,,1332.0,72
2025-07-28 06:00:00+00:00,75.9,22.4,199.0,442.0,4.4,11.4,76.0,0.85,96.0,4.7,7.3,,1331.0,73
2025-07-28 07:00:00+00:00,74.0,22.5,194.0,442.0,3.6,11.1,79.0,0.9,94.0,5.55,8.45,,1331.0,73
2025-07-28 08:00:00+00:00,73.1,22.9,200.0,442.0,3.3,10.5,80.0,0.94,90.0,5.9,8.2,,1331.0,74
2025-07-28 09:00:00+00:00,72.2,23.1,211.0,442.0,3.4,9.9,79.0,0.99,87.0,5.1,6.7,,1331.0,74
2025-07-28 10:00:00+00:00,72.6,23.0,231.0,442.0,4.0,9.6,75.0,1.01,87.0,3.6,4.55,,1331.0,74
2025-07-28 11:00:00+00:00,71.5,22.2,258.0,442.0,5.1,9.3,69.0,1.02,88.0,2.0,2.5,,1331.0,72
2025-07-28 12:00:00+00:00,79.4,24.3,275.0,442.0,6.3,10.1,64.0,1.07,98.0,0.75,1.0,,1332.0,77
2025-07-28 13:00:00+00:00,79.6,24.4,276.0,442.0,8.2,10.0,60.0,1.04,94.0,0.2,0.25,,1333.0,77
2025-07-28 14:00:00+00:00,75.7,23.8,269.0,443.0,10.9,9.9,53.0,1.0,89.0,0.0,0.0,,1335.0,76
2025-07-28 15:00:00+00:00,71.9,23.5,260.0,443.0,12.7,9.8,49.0,0.99,84.0,0.0,0.0,,1337.0,75
2025-07-28 16:00:00+00:00,69.2,23.7,256.0,443.0,13.2,9.8,48.0,0.97,79.0,0.0,0.0,,1340.0,75
2025-07-28 17:00:00+00:00,66.6,23.5,250.0,444.0,12.9,9.7,49.0,0.97,74.0,0.0,0.0,,1345.0,75
2025-07-28 18:00:00+00:00,63.8,23.0,237.0,444.0,12.0,9.5,50.0,0.98,69.0,0.0,0.0,,1347.0,74
2025-07-28 19:00:00+00:00,62.2,22.7,207.0,443.0,10.4,8.9,51.0,1.01,64.0,0.0,0.0,,1347.0,73
2025-07-28 20:00:00+00:00,57.6,21.1,170.0,443.0,8.2,8.0,53.0,1.04,60.0,0.0,0.0,,1345.0,70
2025-07-28 21:00:00+00:00,53.4,19.5,141.0,442.0,6.4,7.3,55.0,1.05,56.0,0.0,0.0,,1343.0,67
2025-07-28 22:00:00+00:00,49.7,18.0,124.0,442.0,5.3,6.8,56.0,1.04,52.0,0.0,0.0,,1342.0,63
2025-07-28 23:00:00+00:00,46.6,17.1,116.0,442.0,4.5,6.4,57.0,0.99,48.0,0.0,0.0,,1341.0,62
2025-07-29 00:00:00+00:00,47.0,17.0,125.0,442.0,4.7,6.5,57.0,0.92,50.0,0.0,0.0,,1339.0,61
2025-07-29 01:00:00+00:00,45.9,16.8,166.0,442.0,5.9,7.1,56.0,0.9,52.0,0.0,0.0,,1337.0,61
2025-07-29 02:00:00+00:00,49.1,17.9,223.0,442.0,7.5,7.8,55.0,0.84,56.0,0.25,0.3,,1334.0,63
2025-07-29 03:00:00+00:00,54.2,19.6,257.0,442.0,8.3,8.5,56.0,0.83,59.0,0.9,1.15,,1332.0,67
2025-07-29 04:00:00+00:00,60.1,21.0,245.0,442.0,7.4,9.0,60.0,0.85,61.0,2.15,2.8,,1331.0,70
2025-07-29 05:00:00+00:00,61.2,21.7,211.0,441.0,5.6,9.4,65.0,0.87,64.0,3.2,5.05,,1330.0,71
2025-07-29 06:00:00+00:00,59.8,21.7,185.0,441.0,4.2,9.5,69.0,0.85,65.0,4.55,7.25,,1330.0,71
2025-07-29 07:00:00+00:00,60.1,22.0,180.0,441.0,3.4,9.1,72.0,0.85,65.0,6.45,8.6,,1330.0,72
2025-07-29 08:00:00+00:00,58.2,21.4,183.0,441.0,2.9,8.5,74.0,0.83,65.0,6.35,8.7,,1329.0,71
2025-07-29 09:00:00+00:00,58.0,20.8,191.0,441.0,2.9,8.1,74.0,0.8,64.0,5.85,7.4,,1329.0,69
2025-07-29 10:00:00+00:00,58.6,20.7,205.0,441.0,3.3,8.2,72.0,0.77,63.0,4.45,5.2,,1328.0,69
2025-07-29 11:00:00+00:00,56.1,19.8,225.0,441.0,4.1,8.4,68.0,0.74,62.0,2.55,2.95,,1328.0,67
2025-07-29 12:00:00+00:00,61.0,21.8,239.0,441.0,5.4,9.1,65.0,0.64,66.0,1.25,1.3,,1328.0,71
2025-07-29 13:00:00+00:00,54.0,20.4,245.0,442.0,7.9,8.9,60.0,0.63,58.0,0.25,0.35,,1330.0,68
2025-07-29 14:00:00+00:00,49.9,20.2,246.0,442.0,11.3,8.7,54.0,0.61,46.0,0.0,0.0,,1334.0,68
2025-07-29 15:00:00+00:00,43.9,19.7,245.0,443.0,13.6,8.6,49.0,0.61,38.0,0.0,0.0,,1337.0,67
2025-07-29 16:00:00+00:00,46.0,20.9,246.0,443.0,13.9,8.9,48.0,0.61,37.0,0.0,0.0,,1340.0,70
2025-07-29 17:00:00+00:00,53.9,23.9,244.0,443.0,13.1,9.4,49.0,0.66,39.0,0.0,0.0,,1344.0,76
2025-07-29 18:00:00+00:00,48.8,22.4,234.0,443.0,12.0,9.6,50.0,0.7,41.0,0.0,0.0,,1346.0,73
2025-07-29 19:00:00+00:00,48.0,22.0,207.0,443.0,10.5,9.2,51.0,0.73,42.0,0.0,0.0,,1347.0,72
2025-07-29 20:00:00+00:00,47.8,21.4,171.0,442.0,8.7,8.6,53.0,0.74,42.0,0.0,0.0,,1347.0,71
2025-07-29 21:00:00+00:00,48.7,20.9,144.0,442.0,7.2,8.0,54.0,0.74,44.0,0.0,0.0,,1346.0,70
2025-07-29 22:00:00+00:00,50.4,20.7,128.0,442.0,6.1,7.4,55.0,0.74,47.0,0.0,0.0,,1344.0,69
2025-07-29 23:00:00+00:00,51.8,20.6,119.0,442.0,5.3,6.9,55.0,0.74,51.0,0.0,0.0,,1342.0,69
2025-07-30 00:00:00+00:00,53.2,20.7,128.0,442.0,5.2,6.7,55.0,0.72,55.0,0.0,0.0,,1339.0,69
2025-07-30 01:00:00+00:00,53.4,20.9,169.0,442.0,6.4,6.9,54.0,0.71,58.0,0.0,0.0,,1336.0,70
2025-07-30 02:00:00+00:00,60.3,22.6,227.0,442.0,8.3,7.4,53.0,0.72,61.0,0.25,0.3,,1333.0,73
2025-07-30 03:00:00+00:00,60.8,23.1,262.0,442.0,9.2,8.1,53.0,0.76,64.0,0.8,1.15,,1330.0,74
2025-07-30 04:00:00+00:00,65.7,24.1,251.0,442.0,8.3,9.0,57.0,0.81,68.0,1.65,2.8,,1329.0,76
2025-07-30 05:00:00+00:00,66.6,24.1,218.0,441.0,6.4,10.0,63.0,0.85,73.0,2.55,4.95,,1328.0,76
2025-07-30 06:00:00+00:00,68.9,24.7,195.0,441.0,4.9,10.8,68.0,0.87,77.0,4.05,6.95,,1328.0,77
2025-07-30 07:00:00+00:00,70.1,25.1,194.0,441.0,4.1,11.1,73.0,0.9,79.0,4.85,8.15,,1327.0,78
2025-07-30 08:00:00+00:00,71.5,25.7,203.0,441.0,3.7,11.1,78.0,0.92,79.0,5.7,7.95,,1327.0,80
2025-07-30 09:00:00+00:00,72.9,26.4,216.0,441.0,3.8,11.1,80.0,0.93,81.0,4.9,6.6,,1326.0,81
2025-07-30 10:00:00+00:00,73.6,26.3,232.0,441.0,4.1,11.3,79.0,0.92,86.0,3.55,4.55,,1325.0,81
2025-07-30 11:00:00+00:00,79.2,27.3,252.0,442.0,4.8,11.5,75.0,0.91,92.0,2.05,2.5,,1325.0,83
2025-07-30 12:00:00+00:00,83.6,27.4,270.0,442.0,7.6,11.9,65.0,0.87,100.0,0.6,1.05,,1326.0,83
2025-07-30 13:00:00+00:00,85.0,27.4,284.0,442.0,10.0,11.9,60.0,0.87,96.0,0.15,0.3,,1329.0,83
2025-07-30 14:00:00+00:00,80.6,27.5,296.0,443.0,13.3,11.8,53.0,0.86,91.0,0.0,0.0,,1333.0,83
2025-07-30 15:00:00+00:00,77.1,27.5,302.0,443.0,15.6,11.7,48.0,0.86,86.0,0.0,0.0,,1337.0,83
2025-07-30 16:00:00+00:00,71.9,27.4,302.0,443.0,16.4,11.5,46.0,0.86,80.0,0.0,0.0,,1342.0,83
2025-07-30 17:00:00+00:00,69.4,27.0,296.0,444.0,16.2,11.3,46.0,0.86,74.0,0.0,0.0,,1347.0,82
2025-07-30 18:00:00+00:00,68.5,26.9,280.0,444.0,15.3,10.9,46.0,0.86,70.0,0.0,0.0,,1351.0,82
2025-07-30 19:00:00+00:00,65.4,26.2,245.0,444.0,13.3,10.2,48.0,0.88,68.0,0.0,0.0,,1353.0,81
2025-07-30 20:00:00+00:00,65.2,25.3,201.0,443.0,10.7,9.4,50.0,0.85,69.0,0.0,0.0,,1354.0,79
2025-07-30 21:00:00+00:00,65.2,24.6,169.0,443.0,8.6,8.7,52.0,0.83,68.0,0.0,0.0,,1357.0,77
2025-07-30 22:00:00+00:00,64.3,23.9,155.0,444.0,7.6,8.2,52.0,0.83,65.0,0.0,0.0,,1364.0,76
2025-07-30 23:00:00+00:00,61.2,23.0,154.0,445.0,7.2,7.9,51.0,0.82,61.0,0.0,0.0,,1373.0,74
2025-07-31 00:00:00+00:00,72.4,25.4,170.0,445.0,9.4,9.6,50.0,0.84,82.0,0.0,0.0,,1376.0,79
2025-07-31 01:00:00+00:00,71.9,25.0,219.0,445.0,10.1,10.6,51.0,0.8,88.0,0.0,0.0,,1367.0,78
2025-07-31 02:00:00+00:00,82.2,26.5,284.0,444.0,11.1,12.1,52.0,0.77,97.0,0.25,0.3,,1351.0,81
2025-07-31 03:00:00+00:00,87.5,27.6,323.0,443.0,11.3,13.3,55.0,0.8,105.0,0.85,1.2,,1339.0,84
2025-07-31 04:00:00+00:00,93.8,29.1,308.0,443.0,10.0,14.3,61.0,0.83,110.0,1.75,2.85,,1335.0,87
2025-07-31 05:00:00+00:00,94.8,29.6,265.0,442.0,8.0,15.1,68.0,0.88,114.0,2.75,4.9,,1333.0,88
2025-07-31 06:00:00+00:00,95.5,30.5,233.0,442.0,6.3,15.3,74.0,0.95,116.0,3.9,6.85,,1333.0,90
2025-07-31 07:00:00+00:00,94.1,30.3,223.0,442.0,5.2,14.5,78.0,1.0,114.0,4.85,7.95,,1332.0,89
2025-07-31 08:00:00+00:00,92.0,30.0,224.0,442.0,4.3,13.2,81.0,1.09,110.0,5.35,7.65,,1332.0,89
2025-07-31 09:00:00+00:00,87.5,28.6,232.0,442.0,4.1,12.2,81.0,1.15,105.0,3.85,6.2,,1332.0,86
2025-07-31 10:00:00+00:00,81.3,27.0,252.0,442.0,4.6,11.9,77.0,1.16,98.0,2.9,4.2,,1332.0,82
2025-07-31 11:00:00+00:00,76.1,25.7,280.0,442.0,5.7,12.0,71.0,1.2,90.0,1.7,2.25,,1331.0,80
2025-07-31 12:00:00+00:00,78.2,27.6,301.0,442.0,7.5,12.4,63.0,1.31,88.0,0.65,0.85,,1332.0,84
2025-07-31 13:00:00+00:00,74.7,27.0,308.0,442.0,12.2,12.7,55.0,1.3,78.0,0.15,0.2,,1334.0,82
2025-07-31 14:00:00+00:00,83.6,31.1,308.0,443.0,18.7,13.2,43.0,1.28,64.0,0.0,0.0,,1337.0,91
2025-07-31 15:00:00+00:00,58.7,26.6,306.0,443.0,23.2,13.4,35.0,1.26,52.0,0.0,0.0,,1340.0,81
2025-07-31 16:00:00+00:00,52.0,25.7,305.0,443.0,24.0,13.4,33.0,1.24,44.0,0.0,0.0,,1343.0,80
2025-07-31 17:00:00+00:00,48.7,25.1,301.0,444.0,22.8,13.2,34.0,1.19,38.0,0.0,0.0,,1347.0,78
2025-07-31 18:00:00+00:00,47.8,24.7,288.0,444.0,21.0,12.7,35.0,1.13,35.0,0.0,0.0,,1351.0,77
2025-07-31 19:00:00+00:00,47.7,24.0,258.0,444.0,18.5,11.6,37.0,1.06,35.0,0.0,0.0,,1356.0,76
2025-07-31 20:00:00+00:00,48.5,23.2,220.0,444.0,15.4,10.2,39.0,1.03,38.0,0.0,0.0,,1362.0,74
2025-07-31 21:00:00+00:00,48.5,22.6,190.0,444.0,12.8,9.2,41.0,1.06,40.0,0.0,0.0,,1367.0,73
2025-07-31 22:00:00+00:00,47.4,21.8,173.0,444.0,11.2,8.7,42.0,1.01,40.0,0.0,0.0,,1374.0,71
2025-07-31 23:00:00+00:00,46.4,20.9,165.0,445.0,10.2,8.6,41.0,0.99,38.0,0.0,0.0,,1381.0,70
2025-08-01 00:00:00+00:00,45.8,19.7,174.0,445.0,8.4,8.7,45.0,0.94,41.0,0.0,0.0,,1382.0,67
2025-08-01 01:00:00+00:00,45.2,19.3,217.0,445.0,9.0,9.4,46.0,0.91,44.0,0.0,0.0,,1371.0,66
2025-08-01 02:00:00+00:00,51.0,20.3,277.0,444.0,9.8,10.4,48.0,0.88,49.0,0.25,0.25,,1353.0,68
2025-08-01 03:00:00+00:00,54.1,20.5,312.0,443.0,9.9,11.3,51.0,0.89,55.0,0.9,1.05,,1339.0,69
2025-08-01 04:00:00+00:00,64.7,21.8,295.0,443.0,8.6,12.0,58.0,0.91,63.0,2.1,2.6,,1334.0,71
2025-08-01 05:00:00+00:00,69.2,23.1,253.0,442.0,6.6,12.6,66.0,0.93,71.0,3.55,4.7,,1332.0,74
2025-08-01 06:00:00+00:00,67.5,23.1,220.0,442.0,5.0,12.9,73.0,0.95,76.0,4.45,6.65,,1332.0,74
2025-08-01 07:00:00+00:00,68.0,23.6,209.0,442.0,4.2,12.6,76.0,0.95,75.0,5.65,7.95,,1331.0,75
2025-08-01 08:00:00+00:00,64.0,23.1,208.0,442.0,3.9,11.8,78.0,0.94,72.0,5.2,7.95,,1332.0,74
2025-08-01 09:00:00+00:00,62.6,22.7,215.0,442.0,4.0,11.3,77.0,0.93,68.0,4.1,6.8,,1332.0,73
2025-08-01 10:00:00+00:00,58.6,21.9,234.0,442.0,4.4,11.1,74.0,0.9,66.0,3.35,4.75,,1332.0,72
2025-08-01 11:00:00+00:00,57.3,21.3,262.0,442.0,5.3,11.1,68.0,0.91,64.0,1.8,2.6,,1333.0,70
2025-08-01 12:00:00+00:00,72.6,25.5,282.0,442.0,7.0,11.7,63.0,0.92,81.0,0.75,1.05,,1334.0,79
2025-08-01 13:00:00+00:00,83.8,28.1,290.0,442.0,11.0,11.8,56.0,0.92,73.0,0.2,0.25,,1337.0,85
2025-08-01 14:00:00+00:00,69.6,25.8,291.0,443.0,16.6,12.0,45.0,0.94,61.0,0.0,0.0,,1340.0,80
2025-08-01 15:00:00+00:00,58.2,25.1,288.0,443.0,20.5,12.1,38.0,0.93,55.0,0.0,0.0,,1344.0,78
2025-08-01 16:00:00+00:00,58.4,25.4,285.0,443.0,21.5,12.1,36.0,0.94,60.0,0.0,0.0,,1348.0,79
2025-08-01 17:00:00+00:00,57.7,25.3,278.0,444.0,20.9,12.0,36.0,0.95,70.0,0.0,0.0,,1352.0,79
2025-08-01 18:00:00+00:00,73.6,29.0,261.0,444.0,19.6,11.7,37.0,0.95,75.0,0.0,0.0,,1354.0,87
2025-08-01 19:00:00+00:00,59.8,25.6,226.0,444.0,17.4,10.9,39.0,0.96,70.0,0.0,0.0,,1354.0,79
2025-08-01 20:00:00+00:00,58.2,24.4,181.0,443.0,14.5,9.9,42.0,0.98,61.0,0.0,0.0,,1352.0,77
2025-08-01 21:00:00+00:00,56.7,23.2,148.0,443.0,11.9,9.1,44.0,0.99,55.0,0.0,0.0,,1351.0,74
2025-08-01 22:00:00+00:00,56.8,22.2,130.0,443.0,9.8,8.5,46.0,0.99,56.0,0.0,0.0,,1352.0,72
2025-08-01 23:00:00+00:00,59.1,21.9,124.0,443.0,8.1,8.2,48.0,0.95,61.0,0.0,0.0,,1354.0,72
2025-08-02 00:00:00+00:00,56.9,20.8,138.0,443.0,6.8,7.9,51.0,0.95,62.0,0.0,0.0,,1354.0,69
2025-08-02 01:00:00+00:00,58.7,20.4,194.0,443.0,8.5,8.5,51.0,0.99,66.0,0.0,0.0,,1350.0,68
2025-08-02 02:00:00+00:00,64.0,21.1,271.0,443.0,10.8,9.3,50.0,1.0,71.0,0.15,0.25,,1345.0,70
2025-08-02 03:00:00+00:00,63.6,20.7,316.0,443.0,12.2,10.2,51.0,1.01,75.0,0.4,1.0,,1340.0,69
2025-08-02 04:00:00+00:00,68.0,20.5,297.0,442.0,11.8,11.2,53.0,1.02,76.0,0.65,2.55,,1336.0,69
2025-08-02 05:00:00+00:00,67.1,20.0,246.0,442.0,10.5,12.1,56.0,0.98,75.0,1.05,4.65,,1333.0,68
2025-08-02 06:00:00+00:00,61.9,19.3,207.0,441.0,9.2,12.7,59.0,0.96,75.0,1.6,6.8,,1331.0,66
2025-08-02 07:00:00+00:00,64.5,19.4,197.0,441.0,7.8,12.6,62.0,0.93,77.0,2.45,8.15,,1331.0,66
2025-08-02 08:00:00+00:00,65.4,19.3,199.0,441.0,6.5,12.0,65.0,0.9,79.0,2.65,8.25,,1332.0,66
2025-08-02 09:00:00+00:00,64.7,19.3,209.0,441.0,5.8,11.6,66.0,0.9,80.0,2.25,6.95,,1333.0,66
2025-08-02 10:00:00+00:00,62.6,19.2,228.0,441.0,6.1,11.5,65.0,0.9,78.0,1.8,4.85,,1333.0,66
2025-08-02 11:00:00+00:00,60.5,19.2,255.0,442.0,7.2,11.5,62.0,0.9,75.0,1.0,2.65,,1333.0,66
2025-08-02 12:00:00+00:00,78.0,23.6,277.0,442.0,9.1,11.9,57.0,0.91,95.0,0.45,1.05,,1334.0,75
2025-08-02 13:00:00+00:00,74.0,23.7,290.0,442.0,12.9,11.8,51.0,0.93,84.0,0.1,0.25,,1337.0,75
2025-08-02 14:00:00+00:00,65.9,23.6,299.0,443.0,18.1,11.6,43.0,0.95,69.0,0.0,0.0,,1341.0,75
2025-08-02 15:00:00+00:00,58.8,23.7,299.0,443.0,21.4,11.3,38.0,0.93,58.0,0.0,0.0,,1344.0,75
2025-08-02 16:00:00+00:00,55.1,23.2,289.0,443.0,21.2,11.0,37.0,0.94,53.0,0.0,0.0,,1347.0,74
2025-08-02 17:00:00+00:00,54.2,22.8,272.0,443.0,19.2,10.7,39.0,0.94,52.0,0.0,0.0,,1349.0,74
2025-08-02 18:00:00+00:00,53.6,22.4,248.0,443.0,16.9,10.2,41.0,0.94,51.0,0.0,0.0,,1351.0,73
2025-08-02 19:00:00+00:00,51.1,21.5,213.0,443.0,14.5,9.5,43.0,0.96,49.0,0.0,0.0,,1352.0,71
2025-08-02 20:00:00+00:00,49.0,20.2,172.0,442.0,11.9,8.7,45.0,0.98,48.0,0.0,0.0,,1353.0,68
2025-08-02 21:00:00+00:00,47.8,19.2,142.0,442.0,9.7,8.0,47.0,0.97,47.0,0.0,0.0,,1353.0,66
2025-08-02 22:00:00+00:00,47.4,18.5,125.0,442.0,8.1,7.5,48.0,0.95,46.0,0.0,0.0,,1353.0,64
2025-08-02 23:00:00+00:00,47.0,18.0,119.0,442.0,7.0,7.1,49.0,0.93,46.0,0.0,0.0,,1352.0,63
2025-08-03 00:00:00+00:00,48.2,18.1,132.0,442.0,6.6,7.3,51.0,0.91,51.0,0.0,0.0,,1350.0,64
2025-08-03 01:00:00+00:00,50.1,18.3,184.0,442.0,8.2,8.5,51.0,0.85,58.0,0.0,0.0,,1346.0,64
2025-08-03 02:00:00+00:00,56.0,19.9,257.0,442.0,10.3,10.2,51.0,0.81,68.0,0.25,0.3,,1341.0,67
2025-08-03 03:00:00+00:00,65.7,21.4,301.0,442.0,11.2,11.5,54.0,0.78,77.0,0.95,1.15,,1337.0,71
2025-08-03 04:00:00+00:00,72.4,22.2,290.0,442.0,9.7,12.3,62.0,0.77,85.0,2.15,2.85,,1335.0,72
2025-08-03 05:00:00+00:00,73.3,22.4,250.0,442.0,7.0,12.8,72.0,0.77,92.0,3.4,5.15,,1335.0,73
2025-08-03 06:00:00+00:00,77.5,23.3,220.0,442.0,4.9,12.9,79.0,0.77,97.0,4.65,7.35,,1335.0,75
2025-08-03 07:00:00+00:00,78.7,23.9,211.0,442.0,3.9,12.5,82.0,0.79,100.0,6.25,8.7,,1335.0,76
2025-08-03 08:00:00+00:00,71.9,22.7,211.0,441.0,3.5,11.8,82.0,0.8,100.0,4.9,8.65,,1334.0,73
2025-08-03 09:00:00+00:00,78.2,23.5,217.0,441.0,3.6,11.2,80.0,0.79,98.0,5.5,7.35,,1334.0,75
2025-08-03 10:00:00+00:00,73.8,22.6,233.0,441.0,4.1,11.0,76.0,0.78,93.0,3.85,5.1,,1333.0,73
2025-08-03 11:00:00+00:00,69.4,21.4,255.0,442.0,5.1,10.9,70.0,0.78,85.0,2.0,2.8,,1333.0,71
2025-08-03 12:00:00+00:00,78.7,23.5,275.0,442.0,7.0,11.4,65.0,0.7,97.0,0.95,1.2,,1334.0,75
2025-08-03 13:00:00+00:00,62.6,19.6,290.0,442.0,9.6,12.1,59.0,0.68,86.0,0.25,0.3,,1338.0,67
2025-08-03 14:00:00+00:00,59.1,19.3,301.0,443.0,13.2,13.1,51.0,0.65,72.0,0.0,0.0,,1343.0,66
2025-08-03 15:00:00+00:00,53.8,19.1,307.0,443.0,16.2,13.6,45.0,0.66,59.0,0.0,0.0,,1348.0,66
2025-08-03 16:00:00+00:00,49.4,19.5,308.0,443.0,18.2,13.5,41.0,0.67,51.0,0.0,0.0,,1354.0,67
2025-08-03 17:00:00+00:00,46.0,19.6,304.0,444.0,19.6,12.9,39.0,0.66,45.0,0.0,0.0,,1360.0,67
2025-08-03 18:00:00+00:00,43.3,18.6,286.0,444.0,19.7,12.1,38.0,0.63,40.0,0.0,0.0,,1363.0,65
2025-08-03 19:00:00+00:00,39.6,17.5,243.0,444.0,17.7,11.0,39.0,0.6,37.0,0.0,0.0,,1363.0,62
2025-08-03 20:00:00+00:00,38.1,16.5,187.0,443.0,14.5,9.6,42.0,0.59,35.0,0.0,0.0,,1360.0,60
2025-08-03 21:00:00+00:00,36.7,15.6,145.0,443.0,11.7,8.5,44.0,0.57,34.0,0.0,0.0,,1357.0,58
2025-08-03 22:00:00+00:00,36.6,15.0,126.0,443.0,9.9,7.9,45.0,0.56,34.0,0.0,0.0,,1356.0,57
2025-08-03 23:00:00+00:00,36.2,14.5,122.0,442.0,8.5,7.6,47.0,0.54,34.0,0.0,0.0,,1354.0,56
2025-08-04 00:00:00+00:00,36.6,14.3,137.0,442.0,7.8,7.7,48.0,0.53,36.0,0.0,0.0,,1352.0,56
2025-08-04 01:00:00+00:00,35.9,14.2,190.0,442.0,8.4,8.5,49.0,0.53,38.0,0.0,0.0,,1348.0,55
2025-08-04 02:00:00+00:00,42.7,15.5,263.0,443.0,9.8,9.8,49.0,0.55,42.0,0.25,0.35,,1342.0,58
2025-08-04 03:00:00+00:00,44.6,16.3,306.0,443.0,10.2,10.9,52.0,0.56,47.0,1.05,1.35,,1338.0,60
2025-08-04 04:00:00+00:00,50.5,17.3,291.0,442.0,8.7,11.7,60.0,0.59,55.0,2.65,3.3,,1335.0,62
2025-08-04 05:00:00+00:00,57.4,18.9,246.0,442.0,6.2,12.4,70.0,0.61,65.0,4.25,5.8,,1333.0,65
2025-08-04 06:00:00+00:00,61.9,19.8,213.0,441.0,4.3,12.7,78.0,0.65,73.0,6.25,8.05,,1332.0,67
2025-08-04 07:00:00+00:00,66.8,21.2,206.0,441.0,3.4,12.3,81.0,0.68,78.0,7.5,9.4,,1331.0,70
2025-08-04 08:00:00+00:00,65.9,21.1,210.0,441.0,3.1,11.5,82.0,0.71,81.0,7.0,9.2,,1330.0,70
2025-08-04 09:00:00+00:00,67.3,21.1,218.0,441.0,3.3,10.9,80.0,0.74,81.0,6.05,7.65,,1329.0,70
2025-08-04 10:00:00+00:00,63.8,20.3,232.0,441.0,3.8,10.7,76.0,0.74,77.0,3.9,5.3,,1329.0,68
2025-08-04 11:00:00+00:00,60.1,19.5,250.0,442.0,4.9,10.7,69.0,0.76,71.0,2.1,2.9,,1329.0,67
2025-08-04 12:00:00+00:00,56.9,18.9,266.0,442.0,6.6,10.7,62.0,0.75,65.0,0.9,1.15,,1331.0,65
